title,price,image_small
"Karštai rūkytas GIMINIŲ saliamis (griežinėliai), I r., 180 g",1.99,https://cdn.barbora.lt/products/e973f23c-ccdb-4b93-af5c-7124f9e9e2ae_s.png
"Bulvių traškučiai TAFFEL, grietinės ir svogūnų skonio, 180 g",2.59,https://cdn.barbora.lt/products/63bea548-14a6-43cb-bcbf-e8685013779f_s.png
"Šunų skanėstas AKINU su antiena, 75 g",1.55,https://cdn.barbora.lt/products/5e91a54b-d1ca-4fe9-b062-98deccc37f07_s.png
"Paštetas katėms Gourmet Gold, 340 g",3.39,https://cdn.barbora.lt/products/769bdc65-0ad7-4693-bb75-6a4eff5c9fe9_s.png
"Marinuoti agurkai EXTRA LINE, 860 g",1.05,https://cdn.barbora.lt/products/c0ed927d-ccd8-4e4e-835a-c6980309397d_s.png
"Virtas vištienos kumpis, 90 g",2.29,https://cdn.barbora.lt/products/d3beec42-0366-4c15-886d-f99c037b9380_s.png
"Bulvių traškučiai LAY'S, svogūnų laiškų skonio, 130 g",2.19,https://cdn.barbora.lt/products/a09cbf7d-a36b-4eb1-b974-e81892a3d8ca_s.png
"Garuose ruošti avinžirniai BONDUELLE VAPEUR, 310 g",1.99,https://cdn.barbora.lt/products/8456ca7c-ef47-43ba-99b2-6d66b9124e3b_s.png
"Rauginti kaimiški kopūstai, 1 kg",2.39,https://cdn.barbora.lt/products/727b3dfe-c5b7-4af6-bf9e-73f31ff43fd9_s.png
"Konservuoti KĖDAINIŲ svogūnėliai, 330 g",1.79,https://cdn.barbora.lt/products/1afa33d5-8311-4b77-aade-510e18dc3bee_s.png
"Valgomasis jogurtas DANONKI, braškių skonio, 2,2 % rieb., 70 g",0.69,https://cdn.barbora.lt/products/909791ce-948e-4024-ae18-d82ab6d2f5ba_s.png
"Konservuoti žirneliai WELL DONE, 150 g",0.99,https://cdn.barbora.lt/products/2913a0eb-7e50-4450-938d-03bf64f77dff_s.png
"Maltos višt. šlaun. mėsos,filė iešmeliai FIESTA kartvel. mar, 480 g",3.25,https://cdn.barbora.lt/products/aac4a28e-9b5a-4d16-b30a-9c67c41b277f_s.png
"Vytintas kiaulienos kumpis PROSCIUTTO CRUDO WELL DONE, a. r., 80 g",2.29,https://cdn.barbora.lt/products/68dd103b-5b95-4a76-b65c-3020dc55b9d1_s.png
"Marinuoti agurkai SPILVA, 670 g",2.89,https://cdn.barbora.lt/products/8ab2de33-21f5-49f0-8f3d-1e417766677b_s.png
"Kvapnūs užrišami šiukšlių maišai HOME EXPERT (40 l, 15 vnt.), 15 vnt.",1.99,https://cdn.barbora.lt/products/3f6593d5-e089-4583-8f87-038fbb051fa7_s.png
"Užrišami šiukšlių maišai HOME EXPERT (60 l), 10 vnt.",1.29,https://cdn.barbora.lt/products/b3801079-2501-40d3-b8c8-1d25d1b5f7a3_s.png
"Tepamasis lydytas sūrelis ROKIŠKIO GRAND, 23 % rieb., 175 g",1.95,https://cdn.barbora.lt/products/4cba756b-a1d7-4a32-a2e5-e6aedb3e90bf_s.png
"Mažai rūkyta GIMINIŲ kiaulienos filė, a. r., 90 g",2.59,https://cdn.barbora.lt/products/ebecd25d-d5f9-42db-8314-b52ef3791154_s.png
"Braškių uogienė WELL DONE, 350 g",2.49,https://cdn.barbora.lt/products/610bcf53-0c94-4469-b975-b6fd9848dfd0_s.png
"Ekologiški kvietiniai JAVINĖS sausučiai, 150 g",1.69,https://cdn.barbora.lt/products/c55f1709-b9ea-4711-94f3-b79e19e4b4f1_s.png
"Pjaust. karštai rūkyta kiaulienos nugarinė WELL DONE, a. r., 100 g",1.29,https://cdn.barbora.lt/products/731c2516-927d-46d0-bbc7-b7790b7fe04e_s.png
"Vištienos iešmeliai FIESTA su graikišku marinatu, 480 g",3.89,https://cdn.barbora.lt/products/c2d8c2b0-80b1-48b8-975f-502596e504f2_s.png
"Avižiniai dribsniai SKANĖJA, 400 g",0.47,https://cdn.barbora.lt/products/46039d00-fa01-4eb6-8e72-d0110d4789b7_s.png
"Šviesi RAUGO duona FAZER, 500 g",1.29,https://cdn.barbora.lt/products/016af83f-77a6-4ce6-ac3c-5a456e2dd9ec_s.png
"Kačių ėdalas su paukštiena SHEBA, 1.02 kg",6.99,https://cdn.barbora.lt/products/33dc80ff-b3f1-4f2e-bce1-351ae43cfd23_s.png
"Lietuviškas medus, 700 g",3.99,https://cdn.barbora.lt/products/6d93f596-d9e1-46b4-bfae-cfb87f06b2e9_s.png
"Pomidorų padažas TRADICINIS KKF, 480 g",1.59,https://cdn.barbora.lt/products/69ccfeec-af26-4ab5-9a2a-ed5c03c0d018_s.png
"Krekeriai GAIDELIS, grietinės ir svogūnų skonio, 72 g",0.59,https://cdn.barbora.lt/products/91c3833b-206d-4014-9ec8-4d937acd806e_s.png
"Grikių kruopos SKANĖJA, 800 g",1.73,https://cdn.barbora.lt/products/1f870f30-fa2c-4868-a506-77a1ef257b69_s.png
"Virtas pjaustytas forminis kumpis WELL DONE, a. r., 200 g",1.89,https://cdn.barbora.lt/products/925fe3b1-f54f-4e7a-82f8-528bdd92f0a5_s.png
"Konserv. kačių ėdalas FELIX su žuvimi drebučiuose, 4 x 85 g, 340 g",2.39,https://cdn.barbora.lt/products/38ee63a9-575f-4a8b-ba08-1ad2696e71c7_s.png
"Marinuoti maži agurkėliai WELL DONE, 340 g",1.99,https://cdn.barbora.lt/products/5c7c1c97-5091-41a0-b419-11317491cdca_s.png
"Jog. gėrimas ACTIMEL, braškių, ban. sk., 8x100g, 1,4 % rieb., 800 g",3.09,https://cdn.barbora.lt/products/8d0d8f31-fcc1-48e7-b6ee-b1ee4a2ddff7_s.png
"Ementalio sūris WELL DONE (riekelės), 45 % rieb. s. m., 150 g",1.99,https://cdn.barbora.lt/products/3963f07a-0ee9-4cc5-abbb-e001f18295cb_s.png
"Sūrio kamuoliukai su trumais WELL DONE PREMIUM, 40 % rieb., 24 g",1.49,https://cdn.barbora.lt/products/486dde38-6519-4d0d-b218-e4dc2d3871a2_s.png
"Vytintos dešros SALCHICHON ir CHORIZO WELL DONE, nerūš., 80 g",1.69,https://cdn.barbora.lt/products/bad7ed1b-51bc-4f12-ad13-a8506e7650e3_s.png
"Ferm. jogurto gėrimas ACTIMEL, braškių sk., 1,5%rieb.,4x100g, 400 g",1.69,https://cdn.barbora.lt/products/3a2e596f-c55e-4d9c-91fc-1865bba5dd81_s.png
"Avižiniai sausainiai JAVINĖ su šokoladu, 0.18 kg",0.85,https://cdn.barbora.lt/products/3962aaef-0f2f-4d41-8147-6f2706ea3dee_s.png
"Žalieji žirneliai EXTRA LINE, 700 g",0.99,https://cdn.barbora.lt/products/61a5f1bf-fb55-40f2-bec2-498e78757dcc_s.png
"Traškučiai OHO! su grietine ir svogūnais, 60 g",0.65,https://cdn.barbora.lt/products/c0632bdd-21e4-4735-af29-11fcadb1ea00_s.png
"Kukurūzų traškučiai SANTA MARIA TEX MEX NACHO, 475 g",5.09,https://cdn.barbora.lt/products/c5217dfa-3a1b-4f7b-9096-7a1a991a5b53_s.png
"Švelnusis pomidorų padažas SANTA MARIA TEX MEX TACO, 230 g",3.29,https://cdn.barbora.lt/products/1db400a7-a3c6-48e7-b945-40b40452db46_s.png
"Vištienos sultinys MAGGI (12 x 10 g), 120 g",0.59,https://cdn.barbora.lt/products/4080fce4-272d-4649-a4d8-818940a65a41_s.png
"Maistinė plėvelė UNIWELL, 30 m, 1 vnt.",0.89,https://cdn.barbora.lt/products/234cfed2-fb15-4d83-b45e-bf4e4630c23d_s.png
"Glaistytas varškės sūrelis VILKYŠKIŲ MURR šokoladinės vyšnios sk., 28,5 % rieb., 40 g",0.59,https://cdn.barbora.lt/products/aa887856-55cd-4732-95fc-d42d4235106f_s.png
"Kukurūzų traškučiai TAFFEL NACHO CHEESE BALLS, sūrio skonio, 260 g",3.79,https://cdn.barbora.lt/products/27d432b5-d330-4902-bf8d-e82d670a22d4_s.png
"Saldus varškės sūrelis RYTAS su razinomis, 8 % rieb., 100 g",1.09,https://cdn.barbora.lt/products/4f20a604-c5ac-4c79-83a0-dafc48879aef_s.png
"Korėjietiški kopūstai, 400 g",1.69,https://cdn.barbora.lt/products/4f221025-e210-472b-ac77-f018984a2efb_s.png
"Avokadų padažas SANTA MARIA GUACAMOLE, 250 g",3.49,https://cdn.barbora.lt/products/c0f5560d-ed49-48c3-8a9c-9748357cfa5d_s.png
"Vaikiški ausų krapštukai BELLA HAPPY, 56 vnt.",1.05,https://cdn.barbora.lt/products/eab32886-9b02-4db9-a7f7-674c658fdb25_s.png
"Virta VAIKŲ dešra, a. r., 250 g",1.65,https://cdn.barbora.lt/products/e15427ef-ed18-429b-b002-785bbaffdea5_s.png
"Saulėje džiovinti pomidorai WELL DONE, 290 g",2.49,https://cdn.barbora.lt/products/acba8a89-1dc5-4585-a09c-82af25b04e05_s.png
"Saldus varškės sūrelis RYTAS su vanile, 7,5 % rieb., 100 g",1.09,https://cdn.barbora.lt/products/d6ac10bd-c9a8-45d5-b486-8c40004f88ad_s.png
"Viščiukų šlaunelių mėsos iešmeliai su prancūzišku marinatu, 480 g",3.89,https://cdn.barbora.lt/products/fb91025d-3f1f-49f3-8ce4-5a747e5a5a56_s.png
"Klasikinis SUSLAVIČIAUS pomidorų padažas, 500 g",2.29,https://cdn.barbora.lt/products/9bc79948-f8ad-4b2c-ab0c-97f8456c572c_s.png
"Šaltai rūkyta šoninė WELL DONE, 100 g",1.19,https://cdn.barbora.lt/products/b0886444-7cc3-4032-83ba-103fb3ebb39c_s.png
"Ferm. jogurto gėrimas ACTIMEL, įv.skonių, 1,5% rieb.,12x100g, 1.2 kg",4.65,https://cdn.barbora.lt/products/d123a09d-eb58-43bb-a519-6be5f27f9c0e_s.png
"Lietuviška kiaulienos karka su kaulu, atšaldyta, be antibiotikų, 1 kg",2.49,https://cdn.barbora.lt/products/6cb22516-33ec-410f-b309-f45383ca7af0_s.png
"SUSLAVIČIAUS garstyčios, 160 g",1.19,https://cdn.barbora.lt/products/6ba3d840-c55d-4747-9348-68ec8db4cc75_s.png
"Chalapos paprikų griežinėliai WELL DONE, 210 g",0.99,https://cdn.barbora.lt/products/7e4149bc-ccfe-4cde-9434-5c3cf938de82_s.png
"Plikyti ryžiai SKANĖJA, 500 g",0.83,https://cdn.barbora.lt/products/623a07c8-2a90-4303-8629-9a80db6e533b_s.png
"Konservuoti žalieji žirneliai EXTRA LINE, 400 g",0.46,https://cdn.barbora.lt/products/29ede786-55bc-42b0-88ec-ec1b224a18e0_s.png
"Spraginti kukurūzai su druska MR.CHECK, 150 g",1.29,https://cdn.barbora.lt/products/02ce9014-9b88-46a4-b88d-1a893e1a32cb_s.png
"Žaliasis pesto padažas WELL DONE, 190 g",2.29,https://cdn.barbora.lt/products/5c0672a4-5599-4e80-9b5c-07ee7cebc950_s.png
"Bulvių traškučiai LAY'S MAXX, sūrio ir svogūnų skonio, 120 g",2.19,https://cdn.barbora.lt/products/7f8296bd-efec-4847-a895-d33ce4d526ee_s.png
"Sausainiai SELGA, sutirštinto pieno skonio, 180 g",0.69,https://cdn.barbora.lt/products/1fa5f270-5195-4c7a-9539-3d85db43d171_s.png
"Kondensuoto pieno plombyras NYKŠTUKAS su šokoladu ir migdolais, 450 g",4.79,https://cdn.barbora.lt/products/fccac986-b545-475c-9915-76430426e32a_s.png
"Bulvių traškučiai TAFFEL, grietinės ir svogūnų skonio, 250 g",3.45,https://cdn.barbora.lt/products/6f866c3e-0bc9-4653-afb4-6ac8700bd0fd_s.png
"Bulvių traškučiai LAY'S, kečupo skonio, 130 g",2.19,https://cdn.barbora.lt/products/dc370f9d-4e7e-4931-b02a-2ae84c0c8053_s.png
"Sūrio padažas SANTA MARIA, 250 g",3.79,https://cdn.barbora.lt/products/c6b1cdf5-38b4-4c98-8636-6a4f820d0a4f_s.png
"Raudonosios pupelės BONDUELLE su aitriųjų paprikų padažu, 430 g",2.19,https://cdn.barbora.lt/products/763d2a4f-6bae-49eb-8f64-562d148d2aa8_s.png
"Pjaustyta šaltai rūkyta kiaulienos nugarinė WELL DONE, a. r., 100 g",1.49,https://cdn.barbora.lt/products/5aa3f816-3034-46c8-a682-eca36541bc90_s.png
"Vatos lapeliai Bella, 120 vnt.",1.85,https://cdn.barbora.lt/products/0a6d1852-55f5-420c-bae2-10fd7f7efe4e_s.png
"YPATINGAS pomidorų padažas KĖDAINIŲ KONSERVAI, 720 g",2.89,https://cdn.barbora.lt/products/eb0131d8-0d62-47f2-b244-be24554be990_s.png
"Kukurūzų traškučiai SANTA MARIA TEX MEX NACHO, 185 g",2.59,https://cdn.barbora.lt/products/c9a76413-96a3-4b09-8234-d2459b9b523b_s.png
"Kosmetiniai ovalūs vatos diskeliai DIVUS, 70 vnt., 70 vnt.",0.69,https://cdn.barbora.lt/products/aecc8b32-f3b6-4fd0-89b0-5f73ada46f73_s.png
"Juodosios alyvuogės be kauliukų EXTRA LINE, 270 g",0.89,https://cdn.barbora.lt/products/c786ffff-071f-44ca-b810-596fb9f7fb41_s.png
"RAUGO sumuštinių duona FAZER, 450 g",1.79,https://cdn.barbora.lt/products/e734c065-33c5-4213-bf26-a8f3daa760dd_s.png
"Silikagelio kraikas katėms, LOVETT, 3,8L",4.69,https://cdn.barbora.lt/products/a8454bbe-c474-4ba9-bc96-40c71de94663_s.png
"Šviesi ruginė raikyta GUDOBELĖS duona, 340 g",0.79,https://cdn.barbora.lt/products/6ff78f2c-31de-4370-9721-a04cf5072384_s.png
"BIRŽŲ DUONOS lazdelės su sūriu GRISSINI, 125 g",1.29,https://cdn.barbora.lt/products/b4a8edf5-5d36-4042-a446-86c6e8819f8c_s.png
"Trikampiai kukurūzų trapučiai SAULĖS GRŪDAS, sūrio skonio, 60 g",1.25,https://cdn.barbora.lt/products/0a823005-76c6-4dcd-b00a-045d65cafffb_s.png
"Sūrio kamuoliukai WELL DONE PREMIUM, picos skonio, 39 %, 24 g",1.49,https://cdn.barbora.lt/products/0fca3599-9dfe-4485-9f16-89e37f368496_s.png
"KĖDAINIŲ KONSERVŲ FABRIKO pomidorų pasta, 250 g",1.79,https://cdn.barbora.lt/products/aecb1688-cf4b-44fc-b178-ffc45c2de52b_s.png
"Karštai rūkyta šoninė MORLINY, 100 g",1.49,https://cdn.barbora.lt/products/4933d184-52cb-452d-9fb0-992788a2994e_s.png
"Klevų sirupas VERTMONT, 250 g",5.76,https://cdn.barbora.lt/products/3057bba4-49c8-4253-8c36-db2ea8a83803_s.png
"Ferm. jogurto gėrimas ACTIMEL, uogų sk., 1,5 % rieb., 4x100g, 400 g",1.69,https://cdn.barbora.lt/products/b22a068b-a5dc-45f2-bdfe-5c9f00b73c5a_s.png
"Takų su vištiena prieskonių mišinys SANTA MARIA CHICKEN TACO, 28 g",1.59,https://cdn.barbora.lt/products/953d97e9-1e02-4d1a-9bda-1adda2f80645_s.png
"Užrišami šiukšlių maišai, 40 l, 15 vnt. HOME EXPERT",1.79,https://cdn.barbora.lt/products/bbddf3f5-1d0f-462f-9c26-889be7e99066_s.png
"Vyšnių uogienė WELL DONE, 350 g",2.49,https://cdn.barbora.lt/products/9ae2b3e9-ed78-4c03-aa4d-35ee38f2cbda_s.png
"Aliuminio folija UNIWELL, 10 m x 29 cm, 1 vnt.",1.49,https://cdn.barbora.lt/products/39b88d54-ed8c-4a3a-9894-08b0c627f109_s.png
"Kukurūzų lazdelės su raudonaisiais burokėliais MORKŪNAS, 100 g",1.89,https://cdn.barbora.lt/products/e9f0fad1-e39f-4dcf-80be-92fd7f123e0a_s.png
"GARDĖSIO sumuštinių duona su kefyru, 450 g",1.59,https://cdn.barbora.lt/products/80882476-838f-40c6-9451-2e6f3df4a27a_s.png
"Pomidorų pasta WELL DONE, 140 g",0.99,https://cdn.barbora.lt/products/af932dd3-1722-488b-8977-0fa0d17ae32b_s.png
"Dantų pasta LACALUT AKTIV, 75ml",2.55,https://cdn.barbora.lt/products/2992422a-84be-46cb-8898-27f01e197108_s.png
"BIRŽŲ DUONOS lazdelės su sezamų sėklomis GRISSINI, 125 g",1.29,https://cdn.barbora.lt/products/cc7605a1-1ed8-4ce8-a058-7c62fac3f50b_s.png
"Garuose ruoštos baltosios pupelės BONDUELLE VAPEUR, 310 g",1.95,https://cdn.barbora.lt/products/06353d56-b55c-4360-b89d-7d7e117e2983_s.png
"TRADICINIS DAUMANTŲ pomidorų padažas, 500 g",1.79,https://cdn.barbora.lt/products/e7a5bb16-9266-4df6-aa73-abbfbc2d8418_s.png
"Šiukšlių maišai HOME EXPERT, 30 l, 20 vnt.",0.39,https://cdn.barbora.lt/products/e84a3c96-9eda-4398-b133-b538c27e1d62_s.png
"Traškios vištienos prieskonių mišinys SANTA MARIA, 50 g",1.89,https://cdn.barbora.lt/products/e314366c-59a7-4675-b3bc-0f42b924a659_s.png
"Sausainiai GAIDELIS 7 GRŪDAI su morkomis ir cinamonu, 160 g",0.77,https://cdn.barbora.lt/products/d6442baa-54b1-471e-8d7f-d2d138f54303_s.png
"Konservuotas visavertis kačių ėdalas GOURMET GOLD su tunais, 85 g",0.99,https://cdn.barbora.lt/products/f99bbbc3-f71e-4ba6-9b44-b90d63730394_s.png
"Baltosios pupelės CANNELLINI WELL DONE, 400 g",1.35,https://cdn.barbora.lt/products/004a7532-ea2f-4c59-b27e-b67b5f54986b_s.png
"Vaisinis ferm. jogurto gėrimas ACTIMEL, 1,5% rieb., 4 x 100g, 400 g",1.69,https://cdn.barbora.lt/products/7751db9b-5599-4fde-b5b8-c7a1f3c1a69c_s.png
"Mini lęšių trapučiai USTUKIŲ MALŪNAS, sūrio ir trumų skonio, 70 g",1.69,https://cdn.barbora.lt/products/645033f9-7c62-4597-bced-3d9d10024278_s.png
"Sorų kruopos SKANĖJA, 500 g",0.59,https://cdn.barbora.lt/products/06321cb2-7354-4292-8c23-1620f6ef9e4a_s.png
"Trinti KĖDAINIŲ KONSERVŲ FABRIKO obuoliai su cukrumi, 480 g",1.75,https://cdn.barbora.lt/products/ba2596cd-0a8b-4367-8fe9-4cc97fcf2edc_s.png
"VILNIAUS DUONOS pieniniai džiūvėsiai, 0.25 kg",1.69,https://cdn.barbora.lt/products/83874d55-37c3-48b3-be98-373146d6d5f0_s.png
"Bulvių traškučiai LAY'S OVEN BAKED, voveraičių padažo skonio, 180 g",3.59,https://cdn.barbora.lt/products/56a8c5ab-3cbc-4752-a079-87fb3cdfac4b_s.png
"Kačių skanėstas ATHENA, 10 vnt.",1.35,https://cdn.barbora.lt/products/b640514c-68f2-4767-ae6c-957dbc591355_s.png
"Marinuoti agurkėliai SPILVA, 330 g",2.29,https://cdn.barbora.lt/products/68e56dba-dba9-4928-8cfb-94d64fe0f5a0_s.png
"Avietiniai kviečių trapučiai NATURE, 210 g",1.75,https://cdn.barbora.lt/products/390327dc-ae33-4df8-ab36-6fe93fae4bde_s.png
"Šiukšlių maišai HOME EXPERT, 20 l, 20 vnt.",0.55,https://cdn.barbora.lt/products/01d54070-d836-4c04-9d38-c17ca6e7893c_s.png
"Bulvių traškučiai LAY'S, svogūnų laiškų skonio, 200 g",3.29,https://cdn.barbora.lt/products/0d0e6f93-3ade-4968-a54a-7fe2dba0a6df_s.png
"Šokoladinis batonėlis KINDER PINGUI, 28,3 % rieb., 30 g",0.89,https://cdn.barbora.lt/products/ac3c460d-53ed-47b7-a3d8-1b85423cd4e9_s.png
"Virtas pjaustytas GIMINIŲ kiaulienos kumpis, I r., 180 g",2.99,https://cdn.barbora.lt/products/059de78d-aa9c-44e1-ac01-42bb41760570_s.png
"Konservuotos KĖDAINIŲ KONSERVŲ FABRIKO rūgštynės, 280 g",1.55,https://cdn.barbora.lt/products/047d024f-7ded-4c84-8392-85edeb63fcfb_s.png
"Ryžių trapučiai su druska WELL DONE, 120 g",0.85,https://cdn.barbora.lt/products/9043cc03-51fb-43ba-b759-9bb9fbd32f93_s.png
"Sojų padažas VITANA, 160 ml",1.35,https://cdn.barbora.lt/products/4f7764fb-0bac-4459-81c9-1d8e3264aac3_s.png
"Traškučiai OHO! su krapais, 60 g",0.65,https://cdn.barbora.lt/products/cab1e45f-9fee-455e-b70e-a098c8e336de_s.png
"KĖDAINIŲ KONSERVŲ FABRIKO vyšnių uogienė, 430 g",4.19,https://cdn.barbora.lt/products/eab5ffd9-424d-4db5-a19e-090c16df441b_s.png
"Karštai rūkytos SAMSONO MEDŽIOTOJŲ dešrelės, a. r., 200 g",1.89,https://cdn.barbora.lt/products/6ee0236b-2b56-42a9-9604-19e6751c02d4_s.png
"Česnakinis majonezinis KKF padažas, 40 % rieb., 500 ml",1.65,https://cdn.barbora.lt/products/de8ae591-78c2-45d9-a618-326c2bf60625_s.png
"Bulvių traškučiai TAFFEL SAN DIEGO, 130 g",2.09,https://cdn.barbora.lt/products/55cc4fc0-4a33-44e2-885d-92f5c35198e4_s.png
"Konservuoti lupti pomidorai REG WELL DONE, 400 g",1.49,https://cdn.barbora.lt/products/fc738be6-aae8-4f57-9712-f2572edac7e2_s.png
"Kačių ėdalas SHEBA su žuvimi padaže, 340 g",3.29,https://cdn.barbora.lt/products/217668d8-de13-4e97-9be9-ba1a0de98e33_s.png
"Ančių kepenėlių paštetas, I r., 200 g",1.49,https://cdn.barbora.lt/products/fb3e40bc-1a08-414a-ac9a-f3b267e8d5e8_s.png
"Trikampiai kukurūzų trapučiai SAULĖS GRŪDAS, pomidorų skonio, 60 g",1.25,https://cdn.barbora.lt/products/d4e3baff-7921-445d-8072-f36d37ad64d2_s.png
"Sausainiai GAIDELIS 7 GRŪDAI su kokosais ir šokoladu, 160 g",0.77,https://cdn.barbora.lt/products/eceee28b-255c-4080-a979-e743eeb673c4_s.png
"Popieriniai kosmetiniai vatos pagaliukai DIVUS, 300 vnt., 300 vnt.",0.99,https://cdn.barbora.lt/products/4e19a525-2135-49ab-b438-d2bb0d6a9266_s.png
"Virti avinžirniai, 400 g",1.49,https://cdn.barbora.lt/products/1cbdf430-1085-48d0-a4a5-2d5002573bb3_s.png
"Vafliai SELGA, šokolado skonio, 180 g",0.95,https://cdn.barbora.lt/products/5569b70f-7b50-41a4-a899-9040c85eaccd_s.png
"Bulvių traškučiai LAY'S, grietinės ir žolelių skonio, 200 g",3.29,https://cdn.barbora.lt/products/e2bff66f-9d32-42c9-860e-cef37f8e8579_s.png
"Kukurūzų ir kviečių tortilijos SANTA MARIA, 336 g",3.19,https://cdn.barbora.lt/products/c4a03ccc-2238-4d40-9aa8-f5c5b0c6f5b8_s.png
"Konservuoti žalieji žirneliai WELL DONE, 660 g",1.99,https://cdn.barbora.lt/products/87b9fc60-261d-40d7-989a-abb708073d07_s.png
"Žaliosios alyvuogės ITLV be kauliukų, 300 g",2.49,https://cdn.barbora.lt/products/6395905d-55e3-46b0-ab39-07a634cdde8a_s.png
"Kons. visavertis kačių ėdalas GOURMET GOLD su triušiena, kepenimis 85g",0.99,https://cdn.barbora.lt/products/a9286d00-cded-44b4-96d9-2dd6fcb4ae04_s.png
"Karštai rūkyta pjaustyta KLAIPĖDOS kiaulienos šoninė, a. r., 130 g",2.19,https://cdn.barbora.lt/products/eca8cfed-e6d8-48ed-96d6-ac87d0378bd4_s.png
"KĖDAINIŲ KONSERVŲ FABRIKO NAMINIAI krienai, 250 g",1.79,https://cdn.barbora.lt/products/2282a6a7-1648-4943-9136-f8fb3ed24fdc_s.png
"Virtos BIOVELOS kalakutienos dešrelės, Aukščiausia rūšis, 240 g",1.79,https://cdn.barbora.lt/products/b7c989d5-8516-4b2b-8d3f-801833e8798d_s.png
"Lazdelės su druska AKSAM BESKIDZKIE, 70 g",0.49,https://cdn.barbora.lt/products/e76f36d3-63fe-466f-b83d-361769414eb3_s.png
"Fachitų prieskonių mišinys SANTA MARIA TEX MEX, 28 g",1.29,https://cdn.barbora.lt/products/98b437e7-1354-4a28-8af0-4b5b1875a41c_s.png
"Garuose ruoštos sviestinės pupelės GLOBUS, 326 g",1.79,https://cdn.barbora.lt/products/18c1b670-b6e7-4612-9344-3fee9daa70bd_s.png
"Kukurūzų javinukai, pasiflorų skonio, 120 g",0.99,https://cdn.barbora.lt/products/28749881-3ca2-4530-8dda-d745d9daf084_s.png
"Konservuotos persikų puselės EXTRA LINE, 820 g",1.99,https://cdn.barbora.lt/products/39a7a9b7-3bd0-438b-9d5f-456e15da4dc7_s.png
"Kvietinės tortilijos OLD EL PASO, 326 g",2.49,https://cdn.barbora.lt/products/78ea4ce4-4c8f-4363-9421-02789404c130_s.png
"Virta DAKTARIŠKA dešra, a. r., 160 g",1.79,https://cdn.barbora.lt/products/a7c23db7-e64d-4032-b26f-39cf1d7d27ae_s.png
"Javinukai JAVINĖ, šokolado skonio, 0.15 kg",1.09,https://cdn.barbora.lt/products/a23716bd-e836-4916-a30d-347730fd3146_s.png
"Marinuoti raudonieji svogūnai, 340 g",0.89,https://cdn.barbora.lt/products/34911636-b0ef-4b2a-b068-c8dfc3717f46_s.png
"TILŽĖS sūris WELL DONE (riekėlės), 45 % rieb. s. m., 150 g",1.99,https://cdn.barbora.lt/products/d894ae59-c831-4d35-b276-a7bea2808b0f_s.png
"Ferm. jogurto gėrimas ACTIMEL, uogų sk., 1,5 % rieb., 8x100g, 800 g",3.09,https://cdn.barbora.lt/products/8a4ec216-dbee-4942-a51d-dbe9d40dfdec_s.png
"Šaltai rūkyta pjaustyta PIRKLIŲ dešra, a. r., 100 g",2.29,https://cdn.barbora.lt/products/61fd9135-3d67-480a-9f84-e02f23e92754_s.png
"Ekologiški lupti virti burokėliai, vakuumuoti, 500 g",1.25,https://cdn.barbora.lt/products/da5e1d39-98df-4916-94e0-0c917bca5f2c_s.png
"Duonos traškučiai SELGA NATURE su sėklomis, 200 g",1.73,https://cdn.barbora.lt/products/59a1cc63-da0f-4f80-bebf-b03b837d206f_s.png
"Ilgagrūdžiai BASMATI ryžiai SKANĖJA, 800 g",1.79,https://cdn.barbora.lt/products/bc0bf1cd-e46a-4894-9d0c-8559ee100cd7_s.png
"Vanilinis plombyras NYKŠTUKAS, 400 g",4.79,https://cdn.barbora.lt/products/5bdf1242-6fcf-4fcc-b3de-b631daf9667c_s.png
"Marinuoti agurkai WELL DONE, 860 g",2.49,https://cdn.barbora.lt/products/92c7ccc9-eb37-4171-bf90-0debe476aa20_s.png
"Ferm. jogurto gėrimas ACTIMEL, braškių sk., 1,5%rieb.,8x100g, 800 g",3.09,https://cdn.barbora.lt/products/ce36c895-0b63-4a7b-a777-f61215409bca_s.png
"Karamelizuoti migdolai WELL DONE, 150 g",1.79,https://cdn.barbora.lt/products/eb6335fe-646e-4860-8e25-fbfbc291c932_s.png
"Garuose virtas kiaulienos kumpis PORMET, I r., 100 g",0.99,https://cdn.barbora.lt/products/fee18468-7937-47c5-a6a2-22d73d9f46a2_s.png
"Konservuotas visavertis kačių ėdalas SHEBA CUISINE, 4 x 85 g, 340 g",3.29,https://cdn.barbora.lt/products/808938cb-22bc-4440-838d-d485d8e62378_s.png
"Vytinta dešra KAI NORISI MĖSOS, aukščiausia rūšis, 105 g",2.99,https://cdn.barbora.lt/products/5b4a1544-bac8-4ecb-b9e9-8592304b087c_s.png
"Troškinti kopūstai, 500 g",1.29,https://cdn.barbora.lt/products/24dd9275-f758-4f2f-9b62-b8112cdc03a0_s.png
"Korėjietiški burokėliai, 400 g",1.79,https://cdn.barbora.lt/products/abb45004-1439-44ef-aaf9-c8704aa94eb0_s.png
"Švelnus žemės riešutų kremas WELL DONE, 300 g",2.09,https://cdn.barbora.lt/products/750fd502-1ac4-48ac-97da-015ff8fd2189_s.png
"Ryžių trapučiai ŪSTUKIŲ MALŪNAS su joduotąja druska, sezam., 100 g",0.89,https://cdn.barbora.lt/products/f56cbc16-2c41-4ece-a1c4-c65452ec94e5_s.png
